x_pos,y_pos,x_vel,y_vel,angle,angular_vel,action,next_x_pos,next_y_pos,next_x_vel,next_y_vel,next_angle,next_angular_vel,reward,done
-0.081447795,-0.00027729513,-4.428518e-06,-5.2566187e-09,-0.0021554169,1.3160807e-06,1,-0.08150244,-0.0002763653,-0.005464326,4.0402203e-05,-0.0021555547,-2.5415516e-06,-0.5814826956946699,False
-0.08150244,-0.0002763653,-0.005464326,4.0402203e-05,-0.0021555547,-2.5415516e-06,0,-0.08150168,-0.0002763653,7.2251525e-05,-1.2776519e-06,-0.0021566544,-2.0944983e-05,0.5391876031048763,False
-0.08150168,-0.0002763653,7.2251525e-05,-1.2776519e-06,-0.0021566544,-2.0944983e-05,2,-0.08144827,0.00016566277,0.005103588,0.019646933,-0.0019217553,0.004697788,-2.2938111877107383,False
-0.08144827,0.00016566277,0.005103588,0.019646933,-0.0019217553,0.004697788,0,-0.081394866,7.698536e-06,0.005103588,-0.007019737,-0.0016868563,0.0046977736,-18.80914481609212,False
-0.081394866,7.698536e-06,0.005103588,-0.007019737,-0.0016868563,0.0046977736,0,-0.08134146,-0.000750258,0.0051035886,-0.03368641,-0.0014519598,0.00469771,-2.5107078925804487,False
-0.08134146,-0.000750258,0.0051035886,-0.03368641,-0.0014519598,0.00469771,0,-0.08132496,-0.0008816504,0.0016482295,-0.0058579603,-0.0014401723,0.00024801612,22.801236741281734,False
-0.08132496,-0.0008816504,0.0016482295,-0.0058579603,-0.0014401723,0.00024801612,0,-0.081328295,-0.00087828876,-0.0003293025,0.00014992077,-0.0014359127,8.0056205e-05,0.5724556624630406,False
-0.081328295,-0.00087828876,-0.0003293025,0.00014992077,-0.0014359127,8.0056205e-05,3,-0.08128099,-0.0008804345,0.004768667,-8.884303e-05,-0.0014732305,-0.00072633976,-0.46977124296968564,False
-0.08128099,-0.0008804345,0.004768667,-8.884303e-05,-0.0014732305,-0.00072633976,0,-0.08128357,-0.0008804345,-0.00025500488,-5.7569775e-07,-0.0014693727,7.450607e-05,0.4515772116814567,False
-0.08128357,-0.0008804345,-0.00025500488,-5.7569775e-07,-0.0014693727,7.450607e-05,1,-0.081348896,-0.000879004,-0.0065476634,6.2605024e-05,-0.0014453391,0.0004774984,-0.6634230924635964,False
-0.081348896,-0.000879004,-0.0065476634,6.2605024e-05,-0.0014453391,0.0004774984,0,-0.081357956,-0.00087907555,-0.0009014282,-2.4570204e-06,-0.001445241,1.1201337e-06,0.5637568936403614,False
-0.081357956,-0.00087907555,-0.0009014282,-2.4570204e-06,-0.001445241,1.1201337e-06,1,-0.08141766,-0.00087907555,-0.0059722834,1.1617726e-06,-0.001445243,-5.2241506e-07,-0.5430550369616494,False
-0.08141766,-0.00087907555,-0.0059722834,1.1617726e-06,-0.001445243,-5.2241506e-07,2,-0.08148937,-5.6889057e-05,-0.007115791,0.036541447,-0.0015084303,-0.0012638019,-3.4385730279885793,False
-0.08148937,-5.6889057e-05,-0.007115791,0.036541447,-0.0015084303,-0.0012638019,0,-0.081561185,0.00016526938,-0.00711579,0.009874782,-0.0015716125,-0.0012637927,-17.50788211397745,False
-0.081561185,0.00016526938,-0.00711579,0.009874782,-0.0015716125,-0.0012637927,0,-0.081632994,-0.0002125287,-0.007115791,-0.016791884,-0.0016347999,-0.0012637957,-0.6200967880029236,False
-0.081632994,-0.0002125287,-0.007115791,-0.016791884,-0.0016347999,-0.0012637957,0,-0.08173666,-0.0009760642,-0.0043588276,-0.03395349,-0.007569597,-0.11869569,7.796122869744307,False
-0.08173666,-0.0009760642,-0.0043588276,-0.03395349,-0.007569597,-0.11869569,1,-0.08182945,-0.0011924291,-0.007505268,-0.009641763,-0.009259069,-0.03372305,11.992847273132563,False
-0.08182945,-0.0011924291,-0.007505268,-0.009641763,-0.009259069,-0.03372305,0,-0.08184967,-0.0009978437,-0.003412656,0.008658633,-0.00783269,0.028605586,0.43204163658305994,False
-0.08184967,-0.0009978437,-0.003412656,0.008658633,-0.00783269,0.028605586,0,-0.08183823,-0.00047370433,-0.0028765942,0.023300597,-0.0038355587,0.079982996,-1.015731915222993,False
-0.08183823,-0.00047370433,-0.0028765942,0.023300597,-0.0038355587,0.079982996,2,-0.08181276,0.0005007243,-0.0010529493,0.043311708,-0.00028277686,0.071055576,-1.9268928097084583,False
-0.08181276,0.0005007243,-0.0010529493,0.043311708,-0.00028277686,0.071055576,0,-0.0817873,0.00087530375,-0.0010529554,0.016643977,0.003270001,0.07105552,-17.631765767211593,False
-0.0817873,0.00087530375,-0.0010529554,0.016643977,0.003270001,0.07105552,0,-0.08176174,0.00065006973,-0.0010529535,-0.010023755,0.0068227695,0.07105546,0.3073231743850382,False
-0.08176174,0.00065006973,-0.0010529535,-0.010023755,0.0068227695,0.07105546,2,-0.081728265,0.0005324459,0.0042424034,-0.005226965,0.0059308605,-0.017847601,10.127318998367576,False
-0.081728265,0.0005324459,0.0042424034,-0.005226965,0.0059308605,-0.017847601,0,-0.08171463,-5.066633e-05,0.005983928,-0.025905473,0.001373703,-0.091143176,-1.5283145683101527,False
-0.08171463,-5.066633e-05,0.005983928,-0.025905473,0.001373703,-0.091143176,0,-0.081689164,-0.00013771295,0.003283836,-0.0038816894,0.000666867,-0.014115308,12.223541144234378,False
-0.081689164,-0.00013771295,0.003283836,-0.0038816894,0.000666867,-0.014115308,0,-0.081688784,-0.00013499499,3.3933426e-05,0.00012018733,0.00066708843,3.8375083e-06,0.4959675583890579,False
-0.081688784,-0.00013499499,3.3933426e-05,0.00012018733,0.00066708843,3.8375083e-06,0,-0.08169937,-0.00013442278,-0.001074185,2.6844496e-05,0.00068316545,0.00031264708,-0.09762964168695909,False
-0.08169937,-0.00013442278,-0.001074185,2.6844496e-05,0.00068316545,0.00031264708,0,-0.08170643,-0.00013442278,-0.0007183016,-1.4048624e-06,0.00069401896,0.00021116601,0.033830671453159766,False
-0.08170643,-0.00013442278,-0.0007183016,-1.4048624e-06,0.00069401896,0.00021116601,3,-0.081655405,-0.00013742685,0.0051706624,-0.00012597359,0.0006530085,-0.0007972667,-0.466186670924986,False
-0.081655405,-0.00013742685,0.0051706624,-0.00012597359,0.0006530085,-0.0007972667,0,-0.08165665,-0.00013742685,-0.00013319976,-4.736131e-07,0.00065500377,3.918045e-05,0.5035761041376983,False
-0.08165665,-0.00013742685,-0.00013319976,-4.736131e-07,0.00065500377,3.918045e-05,0,-0.081674196,-0.00013742685,-0.0017906639,-1.4563925e-06,0.00068201945,0.0005260581,-0.17020272371964573,False
-0.081674196,-0.00013742685,-0.0017906639,-1.4563925e-06,0.00068201945,0.0005260581,0,-0.08168535,-0.00013742685,-0.0011349177,-1.5121702e-06,0.00069915096,0.00033347597,0.06274563806996802,False
-0.08168535,-0.00013742685,-0.0011349177,-1.5121702e-06,0.00069915096,0.00033347597,0,-0.08168688,-0.00013742685,-0.00015773483,-2.2081319e-07,0.00070152985,4.635287e-05,0.09732789528208663,False
-0.08168688,-0.00013742685,-0.00015773483,-2.2081319e-07,0.00070152985,4.635287e-05,0,-0.081684306,-0.00013742685,0.000269697,3.585724e-07,0.0006974611,-7.924439e-05,-0.01053185611055163,False
-0.081684306,-0.00013742685,0.000269697,3.585724e-07,0.0006974611,-7.924439e-05,0,-0.08168201,-0.00013742685,0.00022945102,3.1023745e-07,0.000693987,-6.741742e-05,0.004600889726283697,False
-0.08168201,-0.00013742685,0.00022945102,3.1023745e-07,0.000693987,-6.741742e-05,0,-0.08168135,-0.00013742685,6.2276435e-05,8.571534e-08,0.00069304503,-1.8287705e-05,0.016878427550899744,False
-0.08168135,-0.00013742685,6.2276435e-05,8.571534e-08,0.00069304503,-1.8287705e-05,0,-0.08168173,-0.00013742685,-3.452284e-05,-4.4443542e-08,0.0006935764,1.0126212e-05,0.002684077953494679,False
-0.08168173,-0.00013742685,-3.452284e-05,-4.4443542e-08,0.0006935764,1.0126212e-05,0,-0.081682205,-0.00013742685,-4.322201e-05,-5.954742e-08,0.00069423806,1.2695373e-05,-0.0009837668135403987,False
-0.081682205,-0.00013742685,-4.322201e-05,-5.954742e-08,0.00069423806,1.2695373e-05,0,-0.0816824,-0.00013742685,-1.7093244e-05,-2.3404597e-08,0.000694491,5.0264653e-06,0.002568508696699112,False
-0.0816824,-0.00013742685,-1.7093244e-05,-2.3404597e-08,0.000694491,5.0264653e-06,0,-0.0816824,-0.00013742685,2.9789921e-06,5.3336118e-09,0.00069444714,-8.7225e-07,0.001415815183266389,False
-0.0816824,-0.00013742685,2.9789921e-06,5.3336118e-09,0.00069444714,-8.7225e-07,0,-0.0816823,-0.00013742685,7.5872586e-06,1.1393041e-08,0.0006943301,-2.2379143e-06,-0.00043958473758998196,False
-0.0816823,-0.00013742685,7.5872586e-06,1.1393041e-08,0.0006943301,-2.2379143e-06,0,-0.0816823,-0.00013742685,4.017334e-06,4.8570254e-09,0.000694269,-1.2072553e-06,0.00036309900468367573,False
-0.0816823,-0.00013742685,4.017334e-06,4.8570254e-09,0.000694269,-1.2072553e-06,1,-0.081738755,-0.00013685465,-0.0056414963,2.5383033e-05,0.0006939582,-6.2919107e-06,-0.5993681598358644,False
-0.081738755,-0.00013685465,-0.0056414963,2.5383033e-05,0.0006939582,-6.2919107e-06,0,-0.08173885,-0.00013692617,-9.215929e-06,-3.4935176e-06,0.00069411116,3.070762e-06,0.5631448966309005,False
-0.08173885,-0.00013692617,-9.215929e-06,-3.4935176e-06,0.00069411116,3.070762e-06,0,-0.08172083,-0.00013685465,0.0018542014,2.2416195e-06,0.00066613714,-0.0005447941,-0.17983483407993717,False
-0.08172083,-0.00013685465,0.0018542014,2.2416195e-06,0.00066613714,-0.0005447941,0,-0.08170881,-0.00013678313,0.0012236255,1.6601705e-06,0.0006476809,-0.00035951633,0.0661048764490122,False
-0.08170881,-0.00013678313,0.0012236255,1.6601705e-06,0.0006476809,-0.00035951633,0,-0.081707,-0.00013678313,0.00019522142,2.606875e-07,0.0006447408,-5.7360892e-05,0.10331570936035206,False
-0.081707,-0.00013678313,0.00019522142,2.606875e-07,0.0006447408,-5.7360892e-05,0,-0.08170967,-0.00013678313,-0.00027421923,-3.6868025e-07,0.0006488794,8.054311e-05,-0.00858067187576772,False
-0.08170967,-0.00013678313,-0.00027421923,-3.6868025e-07,0.0006488794,8.054311e-05,2,-0.08167887,-0.0001207614,0.0029536095,0.00071209867,0.00077134283,0.002449431,-0.5855653600992199,False
-0.08167887,-0.0001207614,0.0029536095,0.00071209867,0.00077134283,0.002449431,2,-0.0816308,0.00036797285,0.0045989146,0.0217222,0.000976322,0.0040996326,-2.2323108159512666,False
-0.0816308,0.00036797285,0.0045989146,0.0217222,0.000976322,0.0040996326,0,-0.08158283,0.0002567506,0.0045989146,-0.0049444693,0.0011813113,0.0040996345,-18.47055153426963,False
-0.08158283,0.0002567506,0.0045989146,-0.0049444693,0.0011813113,0.0040996345,0,-0.081534766,-0.00045449974,0.0045989146,-0.031611137,0.0013862974,0.0040996363,-2.534909095260751,False
-0.081534766,-0.00045449974,0.0045989146,-0.031611137,0.0013862974,0.0040996363,0,-0.081519604,-0.00055635214,0.0015021513,-0.004542618,0.0014048534,0.0003833647,22.715535539241305,False
-0.081519604,-0.00055635214,0.0015021513,-0.004542618,0.0014048534,0.0003833647,1,-0.08156405,-0.00055449246,-0.0044997167,9.0000656e-05,0.001440836,0.0007000437,-0.009648535087505933,False
-0.08156405,-0.00055449246,-0.0044997167,9.0000656e-05,0.001440836,0.0007000437,1,-0.08163862,-0.0005540633,-0.007459072,1.7501381e-05,0.0014404065,-8.083969e-06,-0.3332619131646666,False
-0.08163862,-0.0005540633,-0.007459072,1.7501381e-05,0.0014404065,-8.083969e-06,0,-0.08165665,-0.0005540633,-0.0018059838,-6.706864e-08,0.0014404035,-4.2227075e-08,0.5635087695187622,False
-0.08165665,-0.0005540633,-0.0018059838,-6.706864e-08,0.0014404035,-4.2227075e-08,0,-0.08164425,-0.0005539918,0.0012598836,2.0098591e-06,0.0014213804,-0.00037021254,0.05775197126408749,False
-0.08164425,-0.0005539918,0.0012598836,2.0098591e-06,0.0014213804,-0.00037021254,0,-0.08163033,-0.0005539203,0.0014150976,2.4021558e-06,0.0014000067,-0.000415828,-0.011991692325249659,False
-0.08163033,-0.0005539203,0.0014150976,2.4021558e-06,0.0014000067,-0.000415828,0,-0.08162527,-0.0005539203,0.00051332696,8.7238647e-07,0.0013922349,-0.00015085492,0.09145980638290396,False
-0.08162527,-0.0005539203,0.00051332696,8.7238647e-07,0.0013922349,-0.00015085492,0,-0.08162651,-0.0005539203,-0.00012695587,-2.1438241e-07,0.0013941348,3.7282418e-05,0.03832320284652724,False
-0.08162651,-0.0005539203,-0.00012695587,-2.1438241e-07,0.0013941348,3.7282418e-05,0,-0.08162899,-0.0005539203,-0.00025079242,-4.276938e-07,0.0013979237,7.3694384e-05,-0.013010509864205488,False
-0.08162899,-0.0005539203,-0.00025079242,-4.276938e-07,0.0013979237,7.3694384e-05,0,-0.08163013,-0.0005539203,-0.00012246256,-2.0771462e-07,0.0013997748,3.5976376e-05,0.012533455688812367,False
-0.08163013,-0.0005539203,-0.00012246256,-2.0771462e-07,0.0013997748,3.5976376e-05,0,-0.08163013,-0.0005539203,1.922607e-06,3.1816703e-09,0.0013997476,-6.074837e-07,0.012056736995173623,False
-0.08163013,-0.0005539203,1.922607e-06,3.1816703e-09,0.0013997476,-6.074837e-07,3,-0.08160267,-0.0005537057,0.0028143595,7.996504e-06,0.0013572546,-0.0008273702,-0.3042488521312279,False
-0.08160267,-0.0005537057,0.0028143595,7.996504e-06,0.0013572546,-0.0008273702,0,-0.08161183,-0.0005537772,-0.00093375903,-4.7444114e-06,0.0013713749,0.00027472622,0.18573237921592778,False
-0.08161183,-0.0005537772,-0.00093375903,-4.7444114e-06,0.0013713749,0.00027472622,0,-0.0816267,-0.00055384875,-0.0015303907,-2.6517328e-06,0.0013944707,0.00044971379,-0.06345951494478186,False
-0.0816267,-0.00055384875,-0.0015303907,-2.6517328e-06,0.0013944707,0.00044971379,0,-0.08163357,-0.00055384875,-0.00069529837,-1.1544531e-06,0.0014049443,0.0002042879,0.08177537074028507,False
-0.08163357,-0.00055384875,-0.00069529837,-1.1544531e-06,0.0014049443,0.0002042879,0,-0.08163309,-0.00055384875,4.567814e-05,7.683265e-08,0.0014042462,-1.3408901e-05,0.06507961001880247,False
-0.08163309,-0.00055384875,4.567814e-05,7.683265e-08,0.0014042462,-1.3408901e-05,0,-0.08163051,-0.00055384875,0.000257137,4.3867436e-07,0.0014003682,-7.555213e-05,-0.020500627791614434,False
-0.08163051,-0.00055384875,0.000257137,4.3867436e-07,0.0014003682,-7.555213e-05,0,-0.08162899,-0.00055384875,0.00015317663,2.58998e-07,0.0013980526,-4.500743e-05,0.010780197704345795,False
-0.08162899,-0.00055384875,0.00015317663,2.58998e-07,0.0013980526,-4.500743e-05,0,-0.0816289,-0.00055384875,1.6091763e-05,2.7828765e-08,0.0013978041,-4.726075e-06,0.013742886574675595,False
-0.0816289,-0.00055384875,1.6091763e-05,2.7828765e-08,0.0013978041,-4.726075e-06,0,-0.08162918,-0.00055384875,-3.9549697e-05,-6.600226e-08,0.001398406,1.1634539e-05,-0.0024345930119888948,False
-0.08162918,-0.00055384875,-3.9549697e-05,-6.600226e-08,0.001398406,1.1634539e-05,3,-0.081580356,-0.00055277586,0.0048884708,4.8261485e-05,0.0013973654,-2.0757114e-05,-0.5099284401288464,False
-0.081580356,-0.00055277586,0.0048884708,4.8261485e-05,0.0013973654,-2.0757114e-05,0,-0.08158302,-0.0005528474,-0.00027641188,-4.1578155e-06,0.0014015551,8.16424e-05,0.4605405416887418,False
-0.08158302,-0.0005528474,-0.00027641188,-4.1578155e-06,0.0014015551,8.16424e-05,0,-0.08160038,-0.00055291894,-0.0017817758,-3.3746849e-06,0.0014284573,0.0005236421,-0.15495949879309912,False
-0.08160038,-0.00055291894,-0.0017817758,-3.3746849e-06,0.0014284573,0.0005236421,0,-0.08161106,-0.0005529904,-0.0010745287,-1.8168419e-06,0.0014446856,0.00031576952,0.06803390804119935,False
-0.08161106,-0.0005529904,-0.0010745287,-1.8168419e-06,0.0014446856,0.00031576952,0,-0.08161221,-0.0005529904,-0.00012008265,-2.0063425e-07,0.0014465087,3.5286328e-05,0.09514799667386242,False
-0.08161221,-0.0005529904,-0.00012008265,-2.0063425e-07,0.0014465087,3.5286328e-05,0,-0.08160953,-0.0005529904,0.0002727256,4.6358593e-07,0.0014423919,-8.010415e-05,-0.014585614801530866,False
-0.08160953,-0.0005529904,0.0002727256,4.6358593e-07,0.0014423919,-8.010415e-05,0,-0.08160734,-0.0005529904,0.000217553,3.7408435e-07,0.0014390956,-6.395548e-05,0.006066236985459383,False
-0.08160734,-0.0005529904,0.000217553,3.7408435e-07,0.0014390956,-6.395548e-05,0,-0.08160677,-0.0005529904,5.3082058e-05,9.0539714e-08,0.0014382898,-1.5604066e-05,0.016584920075095155,False
-0.08160677,-0.0005529904,5.3082058e-05,9.0539714e-08,0.0014382898,-1.5604066e-05,0,-0.08160715,-0.0005529904,-3.6410398e-05,-6.2527334e-08,0.0014388283,1.0708747e-05,0.0015751683073439438,False
-0.08160715,-0.0005529904,-3.6410398e-05,-6.2527334e-08,0.0014388283,1.0708747e-05,0,-0.081607535,-0.0005529904,-4.115338e-05,-7.0475586e-08,0.001439456,1.2094762e-05,-0.0005752160440621878,False
-0.081607535,-0.0005529904,-4.115338e-05,-7.0475586e-08,0.001439456,1.2094762e-05,0,-0.08160772,-0.0005529904,-1.5002895e-05,-2.4674405e-08,0.0014396961,4.4146736e-06,0.0025719746968437818,False
-0.08160772,-0.0005529904,-1.5002895e-05,-2.4674405e-08,0.0014396961,4.4146736e-06,0,-0.08160772,-0.0005529904,3.6457945e-06,5.8179577e-09,0.001439637,-1.1126101e-06,0.001141613866394664,False
-0.08160772,-0.0005529904,3.6457945e-06,5.8179577e-09,0.001439637,-1.1126101e-06,3,-0.08154545,-0.0005523467,0.006229595,2.8569808e-05,0.001439842,3.872973e-06,-0.6463941577929766,False
-0.08154545,-0.0005523467,0.006229595,2.8569808e-05,0.001439842,3.872973e-06,0,-0.08153963,-0.00055241823,0.0005793343,-2.2244565e-06,0.001439821,-5.5467115e-07,0.5656159547334987,False
-0.08153963,-0.00055241823,0.0005793343,-2.2244565e-06,0.001439821,-5.5467115e-07,0,-0.08155575,-0.0005524898,-0.0016607039,-3.0363417e-06,0.0014648826,0.00048805965,-0.11225469578938885,False
-0.08155575,-0.0005524898,-0.0016607039,-3.0363417e-06,0.0014648826,0.00048805965,0,-0.08156834,-0.0005525613,-0.0012754515,-2.1867488e-06,0.0014841403,0.00037483362,0.035340693546519475,False
-0.08156834,-0.0005525613,-0.0012754515,-2.1867488e-06,0.0014841403,0.00037483362,0,-0.081571296,-0.0005525613,-0.0002910144,-5.0025903e-07,0.0014885451,8.549708e-05,0.0977077380717013,False
-0.081571296,-0.0005525613,-0.0002910144,-5.0025903e-07,0.0014885451,8.549708e-05,0,-0.081569,-0.0005525613,0.00022665614,3.957918e-07,0.0014851231,-6.661203e-05,0.0070069156816394695,False
-0.081569,-0.0005525613,0.00022665614,3.957918e-07,0.0014851231,-6.661203e-05,0,-0.08156662,-0.0005525613,0.00024330887,4.2067296e-07,0.0014814333,-7.14948e-05,-0.0010578826225291493,False
-0.08156662,-0.0005525613,0.00024330887,4.2067296e-07,0.0014814333,-7.14948e-05,0,-0.08156576,-0.0005525613,8.498082e-05,1.4583306e-07,0.001480142,-2.496914e-05,0.016047784358100614,False
-0.08156576,-0.0005525613,8.498082e-05,1.4583306e-07,0.001480142,-2.496914e-05,0,-0.08156605,-0.0005525613,-2.397288e-05,-4.1299838e-08,0.001480514,7.0514498e-06,0.006034998958460491,False
-0.08156605,-0.0005525613,-2.397288e-05,-4.1299838e-08,0.001480514,7.0514498e-06,3,-0.08150101,-0.00055191753,0.006502711,2.846906e-05,0.0014807692,5.1161333e-06,-0.6714012274464902,False
-0.08150101,-0.00055191753,0.006502711,2.846906e-05,0.0014807692,5.1161333e-06,0,-0.08149252,-0.00055198907,0.00085281505,-3.9420574e-06,0.0014807261,-9.715839e-07,0.565847938653345,False
-0.08149252,-0.00055198907,0.00085281505,-3.9420574e-06,0.0014807261,-9.715839e-07,0,-0.08150778,-0.0005520606,-0.0015710195,-2.93487e-06,0.0015044534,0.0004616846,-0.07571843500946152,False
-0.08150778,-0.0005520606,-0.0015710195,-2.93487e-06,0.0015044534,0.0004616846,0,-0.081520654,-0.00055213214,-0.0013063874,-2.2411639e-06,0.0015241709,0.0003839237,0.023204076686530684,False
-0.081520654,-0.00055213214,-0.0013063874,-2.2411639e-06,0.0015241709,0.0003839237,0,-0.08152409,-0.00055213214,-0.00034055978,-5.959508e-07,0.0015293162,0.000100068864,0.09572504682746086,False
-0.08152409,-0.00055213214,-0.00034055978,-5.959508e-07,0.0015293162,0.000100068864,1,-0.08158846,-0.00055163144,-0.006435956,2.1070666e-05,0.0015288615,-9.200581e-06,-0.6459343691385289,False
-0.08158846,-0.00055163144,-0.006435956,2.1070666e-05,0.0015288615,-9.200581e-06,0,-0.08159628,-0.000551703,-0.00078460685,-4.50071e-06,0.0015289658,2.0926118e-06,0.5643446042420113,False
-0.08159628,-0.000551703,-0.00078460685,-4.50071e-06,0.0015289658,2.0926118e-06,0,-0.081580736,-0.00055163144,0.0015938306,2.5348368e-06,0.0015049109,-0.0004683701,-0.07696129532489238,False
-0.081580736,-0.00055163144,0.0015938306,2.5348368e-06,0.0015049109,-0.0004683701,0,-0.08156796,-0.0005515599,0.001298966,2.283499e-06,0.0014853091,-0.00038174205,0.03272458583436588,False
-0.08156796,-0.0005515599,0.001298966,2.283499e-06,0.0014853091,-0.00038174205,0,-0.08156481,-0.0005515599,0.00032825035,5.6815117e-07,0.001480354,-9.6491814e-05,0.09788193040758664,False
-0.08156481,-0.0005515599,0.00032825035,5.6815117e-07,0.001480354,-9.6491814e-05,0,-0.08156681,-0.0005515599,-0.00020999604,-3.70418e-07,0.0014835132,6.1707025e-05,0.01130926435128643,False
-0.08156681,-0.0005515599,-0.00020999604,-3.70418e-07,0.0014835132,6.1707025e-05,0,-0.08156929,-0.0005515599,-0.00024459153,-4.2422673e-07,0.0014872268,7.188665e-05,-0.004078867693671384,False
-0.08156929,-0.0005515599,-0.00024459153,-4.2422673e-07,0.0014872268,7.188665e-05,0,-0.081570245,-0.0005515599,-9.126817e-05,-1.5801766e-07,0.0014886131,2.6828284e-05,0.015098365517712153,False
-0.081570245,-0.0005515599,-9.126817e-05,-1.5801766e-07,0.0014886131,2.6828284e-05,0,-0.08157005,-0.0005515599,2.0282247e-05,3.6110674e-08,0.0014883176,-5.96046e-06,0.007147222483204985,False
-0.08157005,-0.0005515599,2.0282247e-05,3.6110674e-08,0.0014883176,-5.96046e-06,0,-0.081569575,-0.0005515599,4.3092197e-05,7.482906e-08,0.0014876602,-1.2650131e-05,-0.002167575883115447,False
-0.081569575,-0.0005515599,4.3092197e-05,7.482906e-08,0.0014876602,-1.2650131e-05,0,-0.08156939,-0.0005515599,2.1542433e-05,3.7859422e-08,0.0014873391,-6.326888e-06,0.00220615981221961,False
-0.08156939,-0.0005515599,2.1542433e-05,3.7859422e-08,0.0014873391,-6.326888e-06,3,-0.08151732,-0.0005506301,0.0052039223,4.2872216e-05,0.0014868012,-1.08791955e-05,-0.5429942927496778,False
-0.08151732,-0.0005506301,0.0052039223,4.2872216e-05,0.0014868012,-1.08791955e-05,0,-0.08151903,-0.0005506301,-0.0001745027,-1.4538906e-06,0.0014894436,5.1397637e-05,0.5025231345690457,False
-0.08151903,-0.0005506301,-0.0001745027,-1.4538906e-06,0.0014894436,5.1397637e-05,0,-0.08153677,-0.00055070163,-0.0018184524,-3.4291145e-06,0.001516905,0.00053446426,-0.16891467526970239,False
-0.08153677,-0.00055070163,-0.0018184524,-3.4291145e-06,0.001516905,0.00053446426,0,-0.08154793,-0.00055077317,-0.0011318412,-1.9724937e-06,0.0015339911,0.00033267267,0.0658368394399016,False
-0.08154793,-0.00055077317,-0.0011318412,-1.9724937e-06,0.0015339911,0.00033267267,0,-0.08154936,-0.00055077317,-0.00014556591,-2.5743904e-07,0.0015361994,4.282968e-05,0.09826380862893913,False
-0.08154936,-0.00055077317,-0.00014556591,-2.5743904e-07,0.0015361994,4.282968e-05,3,-0.08150844,-0.0005491996,0.004132799,6.455269e-05,0.0015039011,-0.00062931055,-0.4214516460834854,False
-0.08150844,-0.0005491996,0.004132799,6.455269e-05,0.0015039011,-0.00062931055,0,-0.08151426,-0.0005491996,-0.00059374835,7.9129325e-07,0.00151286,0.00017434472,0.3524778143391849,False
-0.08151426,-0.0005491996,-0.00059374835,7.9129325e-07,0.00151286,0.00017434472,0,-0.08153124,-0.0005492711,-0.001740478,-3.4344228e-06,0.0015391563,0.0005117337,-0.11900043356914303,False
-0.08153124,-0.0005492711,-0.001740478,-3.4344228e-06,0.0015391563,0.0005117337,0,-0.081540585,-0.00054934266,-0.0009438135,-1.6728355e-06,0.0015534089,0.0002774409,0.07730675227150208,False
-0.081540585,-0.00054934266,-0.0009438135,-1.6728355e-06,0.0015534089,0.0002774409,0,-0.08154106,-0.00054934266,-4.812409e-05,-8.2969336e-08,0.0015541388,1.4152043e-05,0.08944840447531277,False
-0.08154106,-0.00054934266,-4.812409e-05,-8.2969336e-08,0.0015541388,1.4152043e-05,0,-0.0815383,-0.00054934266,0.00027704955,4.8921316e-07,0.0015499516,-8.141598e-05,-0.022197298937980392,False
-0.0815383,-0.00054934266,0.00027704955,4.8921316e-07,0.0015499516,-8.141598e-05,0,-0.08153639,-0.00054934266,0.00019686075,3.4664237e-07,0.0015469718,-5.786888e-05,0.008507598154151808,False
-0.08153639,-0.00054934266,0.00019686075,3.4664237e-07,0.0015469718,-5.786888e-05,0,-0.08153601,-0.00054934266,3.814193e-05,6.698375e-08,0.0015463973,-1.12004855e-05,0.01596750391154167,False
-0.08153601,-0.00054934266,3.814193e-05,6.698375e-08,0.0015463973,-1.12004855e-05,0,-0.08153639,-0.00054934266,-3.9412167e-05,-6.803354e-08,0.0015469836,1.1586484e-05,-0.00022379623020363226,False
-0.08153639,-0.00054934266,-3.9412167e-05,-6.803354e-08,0.0015469836,1.1586484e-05,0,-0.08153677,-0.00054934266,-3.8233855e-05,-6.7465244e-08,0.0015475575,1.12520065e-05,2.2291991319534077e-05,False
-0.08153677,-0.00054934266,-3.8233855e-05,-6.7465244e-08,0.0015475575,1.12520065e-05,0,-0.08153687,-0.00054934266,-1.2113453e-05,-2.1190573e-08,0.0015477288,3.5658018e-06,0.0025853832127094023,False
-0.08153687,-0.00054934266,-1.2113453e-05,-2.1190573e-08,0.0015477288,3.5658018e-06,0,-0.08153687,-0.00054934266,4.5810343e-06,8.154566e-09,0.0015476565,-1.3721699e-06,0.0007604723940968228,False
-0.08153687,-0.00054934266,4.5810343e-06,8.154566e-09,0.0015476565,-1.3721699e-06,1,-0.0815711,-0.00054834125,-0.003458444,3.9495113e-05,0.0015738507,0.0005094003,-0.3814512151749152,False
-0.0815711,-0.00054834125,-0.003458444,3.9495113e-05,0.0015738507,0.0005094003,0,-0.0815629,-0.0005482698,0.0008323529,3.1866443e-06,0.0015612692,-0.0002449278,0.2647094037175908,False
-0.0815629,-0.0005482698,0.0008323529,3.1866443e-06,0.0015612692,-0.0002449278,0,-0.08154659,-0.00054819824,0.0016756635,2.6530279e-06,0.0015359574,-0.0004926949,-0.08016869748664668,False
-0.08154659,-0.00054819824,0.0016756635,2.6530279e-06,0.0015359574,-0.0004926949,0,-0.08153848,-0.00054819824,0.00082343334,1.4274882e-06,0.0015235369,-0.00024210844,0.08727576861515907,False
